"message_id","track_id","terminal_id","lat","lon","timestamp","speed","course","voltage","motion","alt","source","ignition","odometer","satellites","gsmlevel","sensors","externals","outputs","can_data","temperature","created"
"218971133602581577668255514026899318293","4075016161","433427026902051","58.07192611694336","39.11560821533203",1691300218,0,108,"27.44",NULL,"212","DTM",NULL,NULL,21,100,"{""sos_button"": 0, ""seat_belt"": 0, ""dipped_light"": 0}","{}","{}","{""LLS_0"": 3757, ""xLLS_71"": 3757}","{}","2023-08-06 08:37:17.719072"
"322873601816798976116784006348281258114","4075016161","433427026902051","58.07189178466797","39.11575698852539",1691300227,0,126,"27.568",NULL,"212","DTM",NULL,NULL,21,100,"{""sos_button"": 0, ""seat_belt"": 0, ""dipped_light"": 0}","{}","{}","{""LLS_0"": 3757, ""xLLS_71"": 3757}","{}","2023-08-06 08:37:39.163431"
"269746230306920396559305021783463736295","4075016161","433427026902051","58.071876525878906","39.11579513549805",1691300231,0,130,"27.312",NULL,"212","DTM",NULL,NULL,21,100,"{""sos_button"": 0, ""seat_belt"": 0, ""dipped_light"": 0}","{}","{}","{""LLS_0"": 3757, ""xLLS_71"": 3757}","{}","2023-08-06 08:37:38.816251"
"87060515039279150632711123273133723311","4075016161","433427026902051","58.071876525878906","39.11581039428711",1691300235,4,290,"27.568",NULL,"212","DTM",NULL,NULL,21,100,"{""sos_button"": 0, ""seat_belt"": 0, ""dipped_light"": 0}","{}","{}","{""LLS_0"": 3757, ""xLLS_71"": 3757}","{}","2023-08-06 08:37:38.999247"
"51372370027200701066198760315103714731","4075016161","433427026902051","58.0718994140625","39.115665435791016",1691300242,6,310,"27.568",NULL,"212","DTM",NULL,NULL,20,100,"{""sos_button"": 0, ""seat_belt"": 0, ""dipped_light"": 0}","{}","{}","{""LLS_0"": 3739, ""xLLS_71"": 3739}","{}","2023-08-06 08:37:49.672364"
"232131671003017515738743193722224749963","4075016161","433427026902051","58.07192611694336","39.11558151245117",1691300246,2,16,"27.44",NULL,"212","DTM",NULL,NULL,20,100,"{""sos_button"": 0, ""seat_belt"": 0, ""dipped_light"": 0}","{}","{}","{""LLS_0"": 3739, ""xLLS_71"": 3739}","{}","2023-08-06 08:37:49.668683"
"158914397336847712934454613559880268326","4075016161","433427026902051","58.07192611694336","39.11548614501953",1691300256,7,276,"27.568",NULL,"212","DTM",NULL,NULL,20,100,"{""sos_button"": 0, ""seat_belt"": 0, ""dipped_light"": 0}","{}","{}","{""LLS_0"": 3739, ""xLLS_71"": 3739}","{}","2023-08-06 08:38:00.697019"
"325530297706113604377213154848830035210","4075016161","433427026902051","58.07191848754883","39.11539077758789",1691300259,4,244,"27.44",NULL,"212","DTM",NULL,NULL,20,100,"{""sos_button"": 0, ""seat_belt"": 0, ""dipped_light"": 0}","{}","{}","{""LLS_0"": 3739, ""xLLS_71"": 3739}","{}","2023-08-06 08:38:00.496765"
"219611182348651301317708688829945776406","4075016161","433427026902051","58.071903228759766","39.11531448364258",1691300262,4,214,"26.928",NULL,"212","DTM",NULL,NULL,20,100,"{""sos_button"": 0, ""seat_belt"": 0, ""dipped_light"": 0}","{}","{}","{""LLS_0"": 3702, ""xLLS_71"": 3702}","{}","2023-08-06 08:38:00.021008"
"17618631393241851999567901214563745998","4075016161","433427026902051","58.07186508178711","39.11526107788086",1691300267,2,146,"27.952",NULL,"212","DTM",NULL,NULL,21,100,"{""sos_button"": 0, ""seat_belt"": 0, ""dipped_light"": 0}","{}","{}","{""LLS_0"": 3702, ""xLLS_71"": 3702}","{}","2023-08-06 08:38:00.270296"
